Company,Agent ID,Agent Name,Call ID,Customer ID,Call Start Time,Call End Time,Call Duration (seconds),Timestamp,Call Status,Call Type,Language,Region,Queue Name,Resolution Status,Hold Time (seconds),Talk Time (seconds),Wrap-up Time (seconds)
EcoEnergy,E502,Nathan Drake,CALL-101942,CUST-1689,2026-07-05 10:09:50,2026-07-05 10:13:47,237,2026-07-05 10:09:50,Answered,Outbound,English,East,Account Queries,Unresolved,8,214,15
EcoEnergy,E503,Oliver Queen,CALL-101943,CUST-6067,2026-07-17 13:21:08,2026-07-17 13:27:15,367,2026-07-17 13:21:08,Answered,Outbound,French,North,Account Queries,Resolved,45,306,16
EcoEnergy,Unknown,Unknown,CALL-101944,CUST-9867,2026-07-09 16:22:54,2026-07-09 16:23:06,12,2026-07-09 16:22:54,Missed,Outbound,Hindi,West,Tech Support,Unresolved,0,0,0
BioHealth,B203,Fiona Gallagher,CALL-101945,CUST-4421,2026-07-12 09:11:21,2026-07-12 09:15:27,246,2026-07-12 09:11:21,Answered,Inbound,French,West,Account Queries,Unresolved,10,174,62
AeroCorp,A101,Alice Smith,CALL-101946,CUST-7115,2026-07-15 15:24:16,2026-07-15 15:26:06,110,2026-07-15 15:24:16,Answered,Inbound,Hindi,South,Account Queries,Unresolved,3,89,18
AeroCorp,Unknown,Unknown,CALL-101947,CUST-8285,2026-07-16 14:56:15,2026-07-16 14:56:43,28,2026-07-16 14:56:15,Missed,Inbound,Spanish,North,Billing,Unresolved,0,0,0
EcoEnergy,E503,Oliver Queen,CALL-101948,CUST-7777,2026-07-07 17:51:39,2026-07-07 17:54:50,191,2026-07-07 17:51:39,Answered,Outbound,French,Central,Account Queries,Resolved,15,176,0
BioHealth,Unknown,Unknown,CALL-101949,CUST-7180,2026-07-12 18:55:36,2026-07-12 18:55:45,9,2026-07-12 18:55:36,Missed,Inbound,Hindi,Central,Billing,Unresolved,0,0,0
CloudTech,C303,Ian Malcolm,CALL-101950,CUST-2564,2026-07-08 13:53:17,2026-07-08 13:54:42,85,2026-07-08 13:53:17,Answered,Outbound,Hindi,Central,General Sales,Resolved,14,67,4
DeltaFinance,D402,Karen Page,CALL-101951,CUST-5328,2026-07-09 07:22:04,2026-07-09 07:25:16,192,2026-07-09 07:22:04,Answered,Inbound,French,West,General Sales,Escalated,12,161,19
EcoEnergy,E503,Oliver Queen,CALL-101952,CUST-3993,2026-07-21 06:28:26,2026-07-21 06:32:42,256,2026-07-21 06:28:26,Answered,Inbound,French,North,General Sales,Resolved,6,250,0
DeltaFinance,D401,Jack Ryan,CALL-101953,CUST-5667,2026-07-18 07:58:45,2026-07-18 08:02:01,196,2026-07-18 07:58:45,Answered,Inbound,Spanish,East,Billing,Resolved,0,148,48
CloudTech,C302,Hannah Abbott,CALL-101954,CUST-8792,2026-07-11 01:36:44,2026-07-11 01:37:07,23,2026-07-11 01:36:44,Dropped,Inbound,Spanish,North,General Sales,Unresolved,0,0,0
EcoEnergy,E502,Nathan Drake,CALL-101955,CUST-2177,2026-07-16 09:16:36,2026-07-16 09:21:40,304,2026-07-16 09:16:36,Answered,Inbound,Spanish,East,Tech Support,Unresolved,53,243,8
CloudTech,C301,George Clark,CALL-101956,CUST-4597,2026-07-17 07:28:45,2026-07-17 07:32:03,198,2026-07-17 07:28:45,Answered,Inbound,Hindi,West,General Sales,Resolved,69,127,2
EcoEnergy,E502,Nathan Drake,CALL-101957,CUST-5926,2026-07-13 09:59:43,2026-07-13 10:03:01,198,2026-07-13 09:59:43,Answered,Inbound,German,North,General Sales,Resolved,29,169,0
BioHealth,B202,Evan Wright,CALL-101958,CUST-9537,2026-07-13 10:57:13,2026-07-13 11:01:26,253,2026-07-13 10:57:13,Answered,Outbound,English,North,General Sales,Resolved,11,164,78
DeltaFinance,D402,Karen Page,CALL-101959,CUST-7569,2026-07-21 16:02:00,2026-07-21 16:04:00,120,2026-07-21 16:02:00,Answered,Inbound,English,East,Tech Support,Resolved,1,96,23
BioHealth,Unknown,Unknown,CALL-101960,CUST-8938,2026-07-07 23:47:37,2026-07-07 23:47:56,19,2026-07-07 23:47:37,Missed,Inbound,Hindi,North,Account Queries,Unresolved,0,0,0
AeroCorp,A103,Charlie Brown,CALL-101961,CUST-3469,2026-07-13 06:30:16,2026-07-13 06:34:43,267,2026-07-13 06:30:16,Answered,Inbound,German,West,Billing,Resolved,0,252,15
EcoEnergy,E503,Oliver Queen,CALL-101962,CUST-6557,2026-07-18 11:29:03,2026-07-18 11:32:05,182,2026-07-18 11:29:03,Answered,Inbound,English,South,Billing,Resolved,20,152,10
DeltaFinance,D403,Leo Fitz,CALL-101963,CUST-9811,2026-07-19 20:03:16,2026-07-19 20:06:58,222,2026-07-19 20:03:16,Answered,Inbound,French,Central,Billing,Resolved,22,191,9
EcoEnergy,E502,Nathan Drake,CALL-101964,CUST-7619,2026-07-19 13:30:35,2026-07-19 13:34:17,222,2026-07-19 13:30:35,Answered,Inbound,French,North,Tech Support,Resolved,3,179,40
EcoEnergy,E501,Molly Hooper,CALL-101965,CUST-8895,2026-07-11 14:48:22,2026-07-11 14:51:31,189,2026-07-11 14:48:22,Answered,Inbound,Hindi,West,Billing,Resolved,6,180,3
BioHealth,B201,Diana Prince,CALL-101966,CUST-5847,2026-07-15 12:48:30,2026-07-15 12:51:30,180,2026-07-15 12:48:30,Answered,Inbound,Spanish,North,Tech Support,Resolved,4,165,11
CloudTech,C301,George Clark,CALL-101967,CUST-5646,2026-07-10 10:04:09,2026-07-10 10:08:09,240,2026-07-10 10:04:09,Answered,Outbound,English,South,Billing,Resolved,1,202,37
EcoEnergy,E503,Oliver Queen,CALL-101968,CUST-1120,2026-07-07 11:48:15,2026-07-07 11:50:33,138,2026-07-07 11:48:15,Answered,Outbound,Spanish,East,Account Queries,Resolved,0,121,17
AeroCorp,A102,Bob Johnson,CALL-101969,CUST-8807,2026-07-19 08:05:46,2026-07-19 08:07:16,90,2026-07-19 08:05:46,Answered,Inbound,German,South,Tech Support,Resolved,1,68,21
EcoEnergy,E503,Oliver Queen,CALL-101970,CUST-5808,2026-07-05 15:29:00,2026-07-05 15:32:42,222,2026-07-05 15:29:00,Answered,Inbound,Hindi,South,General Sales,Resolved,17,204,1
AeroCorp,Unknown,Unknown,CALL-101971,CUST-2943,2026-07-01 00:55:31,2026-07-01 00:55:51,20,2026-07-01 00:55:31,Missed,Inbound,German,South,Account Queries,Unresolved,0,0,0
AeroCorp,A103,Charlie Brown,CALL-101972,CUST-9725,2026-07-10 06:30:18,2026-07-10 06:35:06,288,2026-07-10 06:30:18,Answered,Inbound,Spanish,South,Billing,Resolved,10,273,5
EcoEnergy,E503,Oliver Queen,CALL-101973,CUST-8840,2026-07-14 15:29:51,2026-07-14 15:33:39,228,2026-07-14 15:29:51,Answered,Inbound,Spanish,Central,Tech Support,Resolved,4,210,14
BioHealth,B201,Diana Prince,CALL-101974,CUST-4354,2026-07-20 14:27:38,2026-07-20 14:33:25,347,2026-07-20 14:27:38,Answered,Inbound,German,East,Account Queries,Resolved,51,275,21
CloudTech,Unknown,Unknown,CALL-101975,CUST-8881,2026-07-10 08:37:07,2026-07-10 08:37:21,14,2026-07-10 08:37:07,Missed,Outbound,French,South,Account Queries,Unresolved,0,0,0
AeroCorp,Unknown,Unknown,CALL-101976,CUST-7327,2026-07-09 13:23:05,2026-07-09 13:23:27,22,2026-07-09 13:23:05,Missed,Inbound,English,East,Tech Support,Unresolved,0,0,0
CloudTech,C303,Ian Malcolm,CALL-101977,CUST-6196,2026-07-05 15:28:23,2026-07-05 15:32:09,226,2026-07-05 15:28:23,Answered,Inbound,Hindi,South,General Sales,Resolved,0,219,7
CloudTech,C301,George Clark,CALL-101978,CUST-2251,2026-07-07 12:38:47,2026-07-07 12:42:32,225,2026-07-07 12:38:47,Answered,Inbound,Hindi,South,Tech Support,Unresolved,17,173,35
EcoEnergy,E501,Molly Hooper,CALL-101979,CUST-4850,2026-07-10 11:30:43,2026-07-10 11:31:08,25,2026-07-10 11:30:43,Dropped,Inbound,French,Central,Account Queries,Unresolved,0,0,0
EcoEnergy,E501,Molly Hooper,CALL-101980,CUST-9682,2026-07-01 09:58:46,2026-07-01 09:59:15,29,2026-07-01 09:58:46,Dropped,Inbound,English,West,General Sales,Unresolved,0,0,0
AeroCorp,A101,Alice Smith,CALL-101981,CUST-2197,2026-07-13 10:58:22,2026-07-13 11:02:36,254,2026-07-13 10:58:22,Answered,Inbound,Hindi,Central,General Sales,Unresolved,2,252,0
DeltaFinance,D403,Leo Fitz,CALL-101982,CUST-6758,2026-07-17 11:50:51,2026-07-17 11:54:05,194,2026-07-17 11:50:51,Answered,Inbound,German,Central,Tech Support,Unresolved,5,181,8
BioHealth,B202,Evan Wright,CALL-101983,CUST-8577,2026-07-13 12:16:15,2026-07-13 12:21:36,321,2026-07-13 12:16:15,Answered,Inbound,Hindi,East,General Sales,Resolved,8,307,6
BioHealth,B201,Diana Prince,CALL-101984,CUST-1752,2026-07-19 20:58:22,2026-07-19 21:01:52,210,2026-07-19 20:58:22,Answered,Inbound,German,North,Account Queries,Resolved,4,159,47
AeroCorp,Unknown,Unknown,CALL-101985,CUST-5106,2026-07-18 16:53:02,2026-07-18 16:53:16,14,2026-07-18 16:53:02,Missed,Outbound,French,South,Tech Support,Unresolved,0,0,0
AeroCorp,A102,Bob Johnson,CALL-101986,CUST-2758,2026-07-10 09:59:12,2026-07-10 10:02:17,185,2026-07-10 09:59:12,Answered,Outbound,French,South,General Sales,Unresolved,5,172,8
CloudTech,C301,George Clark,CALL-101987,CUST-8675,2026-07-07 07:30:13,2026-07-07 07:34:37,264,2026-07-07 07:30:13,Answered,Outbound,French,West,Account Queries,Resolved,48,216,0
DeltaFinance,D402,Karen Page,CALL-101988,CUST-9471,2026-07-03 08:12:38,2026-07-03 08:18:33,355,2026-07-03 08:12:38,Answered,Outbound,English,Central,Account Queries,Resolved,1,323,31
BioHealth,B202,Evan Wright,CALL-101989,CUST-5511,2026-07-21 08:28:33,2026-07-21 08:28:47,14,2026-07-21 08:28:33,Dropped,Outbound,German,South,Billing,Unresolved,0,0,0
EcoEnergy,E502,Nathan Drake,CALL-101990,CUST-9814,2026-07-13 15:59:19,2026-07-13 15:59:42,23,2026-07-13 15:59:19,Dropped,Inbound,Spanish,West,General Sales,Unresolved,0,0,0
BioHealth,B202,Evan Wright,CALL-101991,CUST-5755,2026-07-07 07:07:24,2026-07-07 07:11:16,232,2026-07-07 07:07:24,Answered,Inbound,Hindi,Central,General Sales,Unresolved,30,201,1
EcoEnergy,E503,Oliver Queen,CALL-101992,CUST-6335,2026-07-13 10:56:54,2026-07-13 10:59:26,152,2026-07-13 10:56:54,Answered,Outbound,French,West,General Sales,Resolved,2,104,46
AeroCorp,A101,Alice Smith,CALL-101993,CUST-2958,2026-07-15 17:06:12,2026-07-15 17:09:14,182,2026-07-15 17:06:12,Answered,Inbound,French,East,General Sales,Resolved,12,168,2
BioHealth,B201,Diana Prince,CALL-101994,CUST-7558,2026-07-21 11:28:30,2026-07-21 11:33:03,273,2026-07-21 11:28:30,Answered,Outbound,French,West,Account Queries,Resolved,38,225,10
DeltaFinance,D402,Karen Page,CALL-101995,CUST-1535,2026-07-01 12:31:53,2026-07-01 12:35:02,189,2026-07-01 12:31:53,Answered,Outbound,French,East,Tech Support,Resolved,0,164,25
EcoEnergy,E501,Molly Hooper,CALL-101996,CUST-4655,2026-07-10 11:55:29,2026-07-10 11:59:40,251,2026-07-10 11:55:29,Answered,Inbound,Spanish,South,Tech Support,Unresolved,16,231,4
AeroCorp,A102,Bob Johnson,CALL-101997,CUST-2086,2026-07-09 09:40:00,2026-07-09 09:45:44,344,2026-07-09 09:40:00,Answered,Outbound,Spanish,East,Account Queries,Escalated,19,283,42
DeltaFinance,D403,Leo Fitz,CALL-101998,CUST-6647,2026-07-13 11:53:21,2026-07-13 11:56:02,161,2026-07-13 11:53:21,Answered,Inbound,Hindi,North,Account Queries,Escalated,12,101,48
DeltaFinance,D401,Jack Ryan,CALL-101999,CUST-1303,2026-07-03 11:26:08,2026-07-03 11:30:13,245,2026-07-03 11:26:08,Answered,Outbound,French,Central,Billing,Resolved,4,191,50
DeltaFinance,D403,Leo Fitz,CALL-102000,CUST-9782,2026-07-14 08:27:08,2026-07-14 08:31:45,277,2026-07-14 08:27:08,Answered,Inbound,Hindi,West,Account Queries,Resolved,43,176,58
EcoEnergy,E502,Nathan Drake,CALL-102001,CUST-7090,2026-07-06 13:40:49,2026-07-06 13:45:05,256,2026-07-06 13:40:49,Answered,Inbound,French,South,Account Queries,Resolved,9,215,32
DeltaFinance,D402,Karen Page,CALL-102002,CUST-4262,2026-07-06 23:41:43,2026-07-06 23:45:19,216,2026-07-06 23:41:43,Answered,Inbound,German,West,Billing,Resolved,7,208,1
EcoEnergy,E501,Molly Hooper,CALL-102003,CUST-9352,2026-07-07 08:34:11,2026-07-07 08:37:57,226,2026-07-07 08:34:11,Answered,Outbound,Spanish,West,Tech Support,Resolved,0,220,6
AeroCorp,A103,Charlie Brown,CALL-102004,CUST-7005,2026-07-15 06:32:28,2026-07-15 06:38:19,351,2026-07-15 06:32:28,Answered,Inbound,Hindi,West,General Sales,Resolved,6,325,20
EcoEnergy,E502,Nathan Drake,CALL-102005,CUST-5735,2026-07-06 14:21:52,2026-07-06 14:23:46,114,2026-07-06 14:21:52,Answered,Inbound,English,West,General Sales,Resolved,17,92,5
DeltaFinance,D401,Jack Ryan,CALL-102006,CUST-1034,2026-07-07 13:07:19,2026-07-07 13:10:42,203,2026-07-07 13:07:19,Answered,Outbound,German,North,Account Queries,Unresolved,2,185,16
CloudTech,C301,George Clark,CALL-102007,CUST-7270,2026-07-05 12:36:55,2026-07-05 12:39:56,181,2026-07-05 12:36:55,Answered,Outbound,English,East,Tech Support,Unresolved,17,137,27
BioHealth,B203,Fiona Gallagher,CALL-102008,CUST-9791,2026-07-09 07:08:17,2026-07-09 07:10:17,120,2026-07-09 07:08:17,Answered,Inbound,German,South,Account Queries,Resolved,18,102,0
DeltaFinance,Unknown,Unknown,CALL-102009,CUST-9866,2026-07-04 10:29:58,2026-07-04 10:30:07,9,2026-07-04 10:29:58,Missed,Outbound,Spanish,West,General Sales,Unresolved,0,0,0
CloudTech,C301,George Clark,CALL-102010,CUST-9824,2026-07-11 12:39:47,2026-07-11 12:42:59,192,2026-07-11 12:39:47,Answered,Inbound,German,West,Billing,Escalated,19,152,21
DeltaFinance,D403,Leo Fitz,CALL-102011,CUST-3811,2026-07-13 06:58:52,2026-07-13 07:01:22,150,2026-07-13 06:58:52,Answered,Inbound,Spanish,North,General Sales,Resolved,9,120,21
DeltaFinance,Unknown,Unknown,CALL-102012,CUST-1707,2026-07-02 09:02:00,2026-07-02 09:02:20,20,2026-07-02 09:02:00,Missed,Inbound,Hindi,North,Tech Support,Unresolved,0,0,0
CloudTech,C303,Ian Malcolm,CALL-102013,CUST-2593,2026-07-15 07:13:36,2026-07-15 07:15:01,85,2026-07-15 07:13:36,Answered,Outbound,Hindi,West,Account Queries,Resolved,2,75,8
CloudTech,C302,Hannah Abbott,CALL-102014,CUST-1073,2026-07-10 12:52:28,2026-07-10 12:55:02,154,2026-07-10 12:52:28,Answered,Inbound,Hindi,North,Account Queries,Unresolved,8,86,60
AeroCorp,A103,Charlie Brown,CALL-102015,CUST-4045,2026-07-15 08:06:49,2026-07-15 08:10:48,239,2026-07-15 08:06:49,Answered,Inbound,German,South,Account Queries,Resolved,24,188,27
DeltaFinance,D401,Jack Ryan,CALL-102016,CUST-9820,2026-07-06 13:55:39,2026-07-06 13:58:34,175,2026-07-06 13:55:39,Answered,Outbound,Hindi,South,Account Queries,Unresolved,4,94,77
AeroCorp,A102,Bob Johnson,CALL-102017,CUST-4631,2026-07-11 07:38:06,2026-07-11 07:40:15,129,2026-07-11 07:38:06,Answered,Inbound,Hindi,Central,General Sales,Escalated,9,111,9
CloudTech,C303,Ian Malcolm,CALL-102018,CUST-9821,2026-07-10 09:42:46,2026-07-10 09:45:28,162,2026-07-10 09:42:46,Answered,Inbound,German,East,Tech Support,Resolved,27,90,45
DeltaFinance,D402,Karen Page,CALL-102019,CUST-1833,2026-07-21 14:51:09,2026-07-21 14:54:14,185,2026-07-21 14:51:09,Answered,Inbound,English,West,General Sales,Unresolved,21,150,14
DeltaFinance,D401,Jack Ryan,CALL-102020,CUST-4485,2026-07-20 16:52:03,2026-07-20 16:55:28,205,2026-07-20 16:52:03,Answered,Inbound,English,South,General Sales,Resolved,1,203,1
AeroCorp,A101,Alice Smith,CALL-102021,CUST-1592,2026-07-03 06:42:23,2026-07-03 06:45:18,175,2026-07-03 06:42:23,Answered,Inbound,Spanish,East,Account Queries,Resolved,6,167,2
DeltaFinance,D402,Karen Page,CALL-102022,CUST-2728,2026-07-13 19:51:19,2026-07-13 19:54:36,197,2026-07-13 19:51:19,Answered,Inbound,French,South,Billing,Resolved,20,177,0
AeroCorp,A102,Bob Johnson,CALL-102023,CUST-6873,2026-07-19 10:17:37,2026-07-19 10:21:43,246,2026-07-19 10:17:37,Answered,Inbound,Hindi,North,Tech Support,Resolved,3,242,1
CloudTech,C301,George Clark,CALL-102024,CUST-5247,2026-07-20 12:41:34,2026-07-20 12:44:38,184,2026-07-20 12:41:34,Answered,Inbound,Hindi,East,Billing,Resolved,13,162,9
CloudTech,Unknown,Unknown,CALL-102025,CUST-4048,2026-07-09 16:48:46,2026-07-09 16:48:57,11,2026-07-09 16:48:46,Missed,Inbound,German,South,Billing,Unresolved,0,0,0
AeroCorp,A103,Charlie Brown,CALL-102026,CUST-5987,2026-07-07 13:18:35,2026-07-07 13:23:08,273,2026-07-07 13:18:35,Answered,Outbound,English,East,General Sales,Escalated,24,186,63
BioHealth,B201,Diana Prince,CALL-102027,CUST-3272,2026-07-02 22:33:54,2026-07-02 22:34:12,18,2026-07-02 22:33:54,Dropped,Inbound,Hindi,West,Tech Support,Unresolved,0,0,0
EcoEnergy,E501,Molly Hooper,CALL-102028,CUST-4286,2026-07-15 11:53:06,2026-07-15 11:58:39,333,2026-07-15 11:53:06,Answered,Inbound,German,West,Tech Support,Resolved,18,314,1
EcoEnergy,E501,Molly Hooper,CALL-102029,CUST-7358,2026-07-12 05:30:26,2026-07-12 05:34:43,257,2026-07-12 05:30:26,Answered,Outbound,English,North,Tech Support,Resolved,35,164,58
DeltaFinance,D402,Karen Page,CALL-102030,CUST-2581,2026-07-11 07:33:14,2026-07-11 07:33:36,22,2026-07-11 07:33:14,Dropped,Inbound,German,East,Account Queries,Unresolved,0,0,0
EcoEnergy,E502,Nathan Drake,CALL-102031,CUST-1242,2026-07-06 10:28:35,2026-07-06 10:31:45,190,2026-07-06 10:28:35,Answered,Inbound,German,West,General Sales,Resolved,17,147,26
DeltaFinance,D401,Jack Ryan,CALL-102032,CUST-4682,2026-07-08 08:07:39,2026-07-08 08:12:47,308,2026-07-08 08:07:39,Answered,Inbound,Hindi,East,General Sales,Unresolved,2,298,8
DeltaFinance,D403,Leo Fitz,CALL-102033,CUST-2057,2026-07-13 13:30:41,2026-07-13 13:31:00,19,2026-07-13 13:30:41,Dropped,Inbound,Spanish,Central,Billing,Unresolved,0,0,0
BioHealth,B201,Diana Prince,CALL-102034,CUST-6378,2026-07-21 08:40:58,2026-07-21 08:42:31,93,2026-07-21 08:40:58,Answered,Outbound,French,West,General Sales,Unresolved,26,61,6
EcoEnergy,E503,Oliver Queen,CALL-102035,CUST-4589,2026-07-05 22:31:47,2026-07-05 22:33:45,118,2026-07-05 22:31:47,Answered,Outbound,German,North,General Sales,Resolved,0,117,1
CloudTech,C303,Ian Malcolm,CALL-102036,CUST-1677,2026-07-19 23:30:58,2026-07-19 23:31:24,26,2026-07-19 23:30:58,Dropped,Inbound,Spanish,Central,General Sales,Unresolved,0,0,0
BioHealth,B203,Fiona Gallagher,CALL-102037,CUST-7039,2026-07-12 06:42:26,2026-07-12 06:45:06,160,2026-07-12 06:42:26,Answered,Inbound,Spanish,West,Billing,Resolved,1,156,3
DeltaFinance,D401,Jack Ryan,CALL-102038,CUST-4826,2026-07-04 00:09:47,2026-07-04 00:13:51,244,2026-07-04 00:09:47,Answered,Inbound,Spanish,Central,Account Queries,Resolved,11,221,12
DeltaFinance,Unknown,Unknown,CALL-102039,CUST-6819,2026-07-18 08:53:25,2026-07-18 08:53:30,5,2026-07-18 08:53:25,Missed,Outbound,Hindi,East,Billing,Unresolved,0,0,0
CloudTech,C301,George Clark,CALL-102040,CUST-2913,2026-07-21 14:43:27,2026-07-21 14:45:20,113,2026-07-21 14:43:27,Answered,Inbound,Spanish,South,General Sales,Resolved,0,108,5
BioHealth,Unknown,Unknown,CALL-102041,CUST-9935,2026-07-13 09:18:41,2026-07-13 09:18:57,16,2026-07-13 09:18:41,Missed,Inbound,German,Central,Billing,Unresolved,0,0,0
CloudTech,Unknown,Unknown,CALL-102042,CUST-7480,2026-07-17 08:16:15,2026-07-17 08:16:23,8,2026-07-17 08:16:15,Missed,Inbound,Spanish,East,General Sales,Unresolved,0,0,0
AeroCorp,A103,Charlie Brown,CALL-102043,CUST-2321,2026-07-06 09:20:03,2026-07-06 09:23:18,195,2026-07-06 09:20:03,Answered,Inbound,Spanish,North,General Sales,Resolved,4,157,34
EcoEnergy,E503,Oliver Queen,CALL-102044,CUST-4285,2026-07-07 10:13:54,2026-07-07 10:15:58,124,2026-07-07 10:13:54,Answered,Outbound,French,East,Account Queries,Resolved,5,111,8
AeroCorp,Unknown,Unknown,CALL-102045,CUST-2766,2026-07-20 06:06:52,2026-07-20 06:06:57,5,2026-07-20 06:06:52,Missed,Inbound,Hindi,North,Account Queries,Unresolved,0,0,0
BioHealth,B202,Evan Wright,CALL-102046,CUST-8701,2026-07-13 22:44:09,2026-07-13 22:47:39,210,2026-07-13 22:44:09,Answered,Outbound,Spanish,South,General Sales,Unresolved,29,181,0
BioHealth,B201,Diana Prince,CALL-102047,CUST-6362,2026-07-17 07:26:35,2026-07-17 07:29:18,163,2026-07-17 07:26:35,Answered,Inbound,Hindi,North,Billing,Escalated,0,154,9
BioHealth,B202,Evan Wright,CALL-102048,CUST-2318,2026-07-21 18:45:30,2026-07-21 18:47:53,143,2026-07-21 18:45:30,Answered,Outbound,Hindi,South,Tech Support,Resolved,13,117,13
DeltaFinance,D402,Karen Page,CALL-102049,CUST-3437,2026-07-19 13:52:49,2026-07-19 13:55:04,135,2026-07-19 13:52:49,Answered,Inbound,Spanish,West,Billing,Unresolved,2,130,3
DeltaFinance,D401,Jack Ryan,CALL-102050,CUST-2588,2026-07-11 21:08:28,2026-07-11 21:12:33,245,2026-07-11 21:08:28,Answered,Inbound,French,East,Account Queries,Resolved,22,205,18
CloudTech,C303,Ian Malcolm,CALL-102051,CUST-9889,2026-07-07 08:57:14,2026-07-07 08:58:21,67,2026-07-07 08:57:14,Answered,Outbound,English,South,Tech Support,Resolved,8,52,7
AeroCorp,A101,Alice Smith,CALL-102052,CUST-9403,2026-07-20 06:04:13,2026-07-20 06:06:52,159,2026-07-20 06:04:13,Answered,Outbound,German,East,Account Queries,Unresolved,0,125,34
EcoEnergy,E501,Molly Hooper,CALL-102053,CUST-4729,2026-07-16 05:28:53,2026-07-16 05:32:23,210,2026-07-16 05:28:53,Answered,Inbound,English,South,General Sales,Resolved,9,200,1
EcoEnergy,E501,Molly Hooper,CALL-102054,CUST-6723,2026-07-21 07:51:47,2026-07-21 07:55:45,238,2026-07-21 07:51:47,Answered,Inbound,French,East,General Sales,Unresolved,50,181,7
CloudTech,C301,George Clark,CALL-102055,CUST-3480,2026-07-19 16:47:18,2026-07-19 16:50:42,204,2026-07-19 16:47:18,Answered,Inbound,German,South,General Sales,Resolved,8,178,18
DeltaFinance,D403,Leo Fitz,CALL-102056,CUST-4058,2026-07-17 12:54:22,2026-07-17 12:58:26,244,2026-07-17 12:54:22,Answered,Inbound,French,West,Tech Support,Resolved,0,235,9
CloudTech,C302,Hannah Abbott,CALL-102057,CUST-4343,2026-07-04 15:58:20,2026-07-04 16:04:19,359,2026-07-04 15:58:20,Answered,Inbound,French,West,General Sales,Escalated,93,252,14
BioHealth,B202,Evan Wright,CALL-102058,CUST-9447,2026-07-17 19:44:55,2026-07-17 19:48:35,220,2026-07-17 19:44:55,Answered,Inbound,Hindi,West,Account Queries,Resolved,67,118,35
EcoEnergy,Unknown,Unknown,CALL-102059,CUST-7785,2026-07-19 10:51:51,2026-07-19 10:52:03,12,2026-07-19 10:51:51,Missed,Inbound,French,East,Account Queries,Unresolved,0,0,0
BioHealth,B202,Evan Wright,CALL-102060,CUST-1459,2026-07-15 13:21:51,2026-07-15 13:23:41,110,2026-07-15 13:21:51,Answered,Outbound,German,Central,General Sales,Unresolved,3,70,37
BioHealth,B202,Evan Wright,CALL-102061,CUST-3267,2026-07-01 08:17:26,2026-07-01 08:22:09,283,2026-07-01 08:17:26,Answered,Inbound,German,North,Billing,Resolved,33,236,14
AeroCorp,A102,Bob Johnson,CALL-102062,CUST-7168,2026-07-07 06:29:39,2026-07-07 06:32:59,200,2026-07-07 06:29:39,Answered,Outbound,French,West,Billing,Resolved,0,196,4
DeltaFinance,D401,Jack Ryan,CALL-102063,CUST-7719,2026-07-05 12:24:37,2026-07-05 12:27:24,167,2026-07-05 12:24:37,Answered,Inbound,English,East,Account Queries,Resolved,1,145,21
CloudTech,C303,Ian Malcolm,CALL-102064,CUST-8898,2026-07-20 16:37:01,2026-07-20 16:37:22,21,2026-07-20 16:37:01,Dropped,Inbound,German,East,Billing,Unresolved,0,0,0
EcoEnergy,E501,Molly Hooper,CALL-102065,CUST-2249,2026-07-19 16:49:28,2026-07-19 16:50:42,74,2026-07-19 16:49:28,Answered,Outbound,English,West,General Sales,Resolved,11,53,10
CloudTech,C302,Hannah Abbott,CALL-102066,CUST-7025,2026-07-04 09:22:36,2026-07-04 09:27:18,282,2026-07-04 09:22:36,Answered,Inbound,Spanish,South,General Sales,Resolved,1,279,2
